id,name,us_sound,us_link,type
300414,rainwater,ˈreɪnˌwɑː.t̬ɚ,../audio/r/usa34437.mp3,noun
300419,rayon,ˈreɪ.ɑːn,../audio/r/rayon.mp3,noun
300428,raise,reɪz,../audio/r/raise.mp3,verb
300430,raised,reɪz,../audio/r/raise.mp3,verb
300432,raiser, -reɪ.zɚ,../audio/r/usa31393.mp3,suffix
300435,raisin,ˈreɪ.zən,../audio/r/raisin.mp3,noun
300437,raising,reɪz,../audio/r/raise.mp3,verb
300444,raj,rɑːdʒ,../audio/r/usraj__001.mp3,noun
300447,rajah,ˈrɑː.dʒə,../audio/r/usraj__002.mp3,noun
300465,rake,reɪk,../audio/r/rake.mp3,noun
300467,raked,reɪkt,../audio/r/usraj__003.mp3,adjective
300490,raking,reɪk,../audio/r/rake.mp3,verb
300493,rakish,ˈreɪ.kɪʃ,../audio/r/usraj__004.mp3,adjective
300494,rakishly,ˈreɪ.kɪʃ.li,../audio/r/usraj__005.mp3,adverb
300495,rakishness,ˈreɪ.kɪʃ.nəs,../audio/r/usraj__006.mp3,noun
300506,rally,ˈræl.i,../audio/r/rally.mp3,noun
300511,rallied,ˈræl.i,../audio/r/rally.mp3,verb
300517,rallying,ˈræl.i,../audio/r/rally.mp3,verb
300525,ralph,rælf,../audio/r/cdo0123usralp2029.mp3,verb
300528,ram,ræm,../audio/r/ram.mp3,verb
300532,ramadan,ˌræm.əˈdɑːn,../audio/r/ramadan.mp3,noun
300549,ramble,ˈræm.bəl,../audio/r/ramble.mp3,verb
300550,rambled,ˈræm.bəl,../audio/r/ramble.mp3,verb
300551,rambler,ˈræm.blɚ,../audio/r/usraj__007.mp3,noun
300554,rambling,ˈræm.blɪŋ,../audio/r/usraj__008.mp3,adjective
300555,ramblingly,ˈræm.blɪŋ.li,../audio/r/cdo0623usramb3248.mp3,adverb
300557,ramblings,"","",phrase
300558,rambo,ˈræm.boʊ,../audio/r/usraj__010.mp3,noun
300562,rambunctious,ræmˈbʌŋk.ʃəs,../audio/r/cus01665.mp3,adjective
300563,rambunctiously,ræmˈbʌŋk.ʃəs.li,../audio/r/cdo0623usramb3249.mp3,adverb
300566,rambutan,ræmˈbuː.tən,../audio/r/cdo0318usramb4006.mp3,noun
300575,ramekin,ˈræm.ə.kɪn,../audio/r/usb01201.mp3,noun
300605,ramify,ˈræm.ɪ.faɪ,../audio/r/cdo0318usrami4008.mp3,verb
300607,ramification,ˌræm.ə.fəˈkeɪ.ʃənz,../audio/r/usb01202.mp3,noun
300609,ramified,ˈræm.ɪ.faɪd,../audio/r/cdo0318usrami4007.mp3,adjective
300634,rammed,ræmd,../audio/r/cdo0318usramm4009.mp3,adjective
300665,ramp,ræmp,../audio/r/ramp.mp3,noun
300668,rampage,ræmˈpeɪdʒ,../audio/r/rampage.mp3,verb
300669,rampaged,ræmˈpeɪdʒ,../audio/r/rampage.mp3,verb
300676,rampaging,ræmˈpeɪdʒ,../audio/r/rampage.mp3,verb
300679,rampancy,ˈræm.pən.si,../audio/r/cdo0623usramp3250.mp3,noun
300681,rampant,ˈræm.pənt,../audio/r/rampant.mp3,adjective
300682,rampantly,ˈræm.pənt.li,../audio/r/cdo0623usramp3251.mp3,adverb
300684,rampart,ˈræm.pɑːrt,../audio/r/usraj__014.mp3,noun
300697,ramping,"",../audio/r/usbp0939.mp3,noun
300712,ramrod,ˈræm.rɑːd,../audio/r/usraj__016.mp3,noun
300720,ramshackle,ˈræmˌʃæk.əl,../audio/r/ramshackle.mp3,adjective
300727,ramsons,ˈræm.zənz,../audio/r/cdo0623usrams3252.mp3,noun
300739,ramus,ˈreɪ.məs,../audio/r/cespus000977.mp3,noun
300743,ran,ræn,../audio/r/ran.mp3,noun
300759,ranch,ræntʃ,../audio/r/ranch.mp3,noun
300762,rancher,ˈræn.tʃɚ,../audio/r/rancher.mp3,noun
300769,ranching,ˈræn.tʃɪŋ,../audio/r/usraj__017.mp3,noun
300777,rancid,ˈræn.sɪd,../audio/r/rancid.mp3,adjective
300787,rancor,ˈræŋ.kɚ,../audio/r/rancor.mp3,noun
300789,rancorous,ˈræŋ.kɚ.əs,../audio/r/rancorous.mp3,adjective
300790,rancorously,ˈræŋ.kɚ.əs.li,../audio/r/cdo0623usranc3253.mp3,adverb
300794,rancour,ˈræŋ.kɚ,../audio/r/rancor.mp3,noun
300796,rand,rænd,../audio/r/usraj__018.mp3,noun
300807,randy,ˈræn.di,../audio/r/usraj__021.mp3,adjective
300813,randiness,ˈræn.di.nəs,../audio/r/usraj__020.mp3,noun
300820,random,ˈræn.dəm,../audio/r/random.mp3,adjective
300823,randomize,ˈræn.də.maɪz,../audio/r/eus23269.mp3,verb
300824,randomized,ˈræn.də.maɪzd,../audio/r/cespus000979.mp3,adjective
300828,randomly,ˈræn.dəm.li,../audio/r/randomly.mp3,adverb
300829,randomness,ˈræn.dəm.nəs,../audio/r/cdo0622usrand1403.mp3,noun
300836,ranee,ˈrɑː.niː,../audio/r/usraj__022.mp3,noun
300845,range,reɪndʒ,../audio/r/range.mp3,noun
300846,ranged,reɪndʒ,../audio/r/range.mp3,verb
300847,rangefinder,ˈreɪndʒˌfaɪn.dɚ,../audio/r/usa34439.mp3,noun
300855,ranger,ˈreɪn.dʒɚ,../audio/r/ranger.mp3,noun
300860,rangy,ˈreɪn.dʒi,../audio/r/cdo0318usrang4013.mp3,adjective
300866,ranging,reɪndʒ,../audio/r/range.mp3,verb
300871,rani,ˈrɑː.niː,../audio/r/usraj__022.mp3,noun
300882,ranivorous,rəˈnɪv.ɚ.əs,../audio/r/cdo1121usrani3584.mp3,adjective
300884,rank,ræŋk,../audio/r/rank.mp3,noun
300885,ranked,ræŋk,../audio/r/rank.mp3,verb
300892,ranking,ˈræn.kɪŋ,../audio/r/ranking.mp3,noun
300895,rankle,ˈræŋ.kəl,../audio/r/rankle.mp3,verb
300896,rankled,ˈræŋ.kəl,../audio/r/rankle.mp3,verb
300899,rankly,ˈræŋk.li,../audio/r/cdo0623usrank3255.mp3,adverb
300900,rankling,ˈræŋ.kəl,../audio/r/rankle.mp3,verb
300904,ranks,ræŋks,../audio/r/ranks.mp3,phrase
300918,ransack,ˈræn.sæk,../audio/r/ransack.mp3,verb
300919,ransacked,ˈræn.sæk,../audio/r/ransack.mp3,verb
300922,ransacking,ˈræn.sæk,../audio/r/ransack.mp3,verb
300930,ransom,ˈræn.səm,../audio/r/ransom.mp3,noun
300932,ransomed,ˈræn.səm,../audio/r/ransom.mp3,verb
300936,ransoming,ˈræn.səm,../audio/r/ransom.mp3,verb
300940,rant,rænt,../audio/r/rant.mp3,verb
300943,ranted,rænt,../audio/r/rant.mp3,verb
300949,ranting,ˈræn.t̬ɪŋ,../audio/r/usraj__023.mp3,noun
300965,ranunculus,rəˈnʌŋ.kjə.ləs,../audio/r/cdo0623usranu3256.mp3,noun
300970,rap,ræp,../audio/r/rap.mp3,noun
300973,rapacious,rəˈpeɪ.ʃəs,../audio/r/usraj__025.mp3,adjective
300974,rapaciously,rəˈpeɪ.ʃəs.li,../audio/r/usraj__026.mp3,adverb
300975,rapaciousness,rəˈpeɪ.ʃəs.nəs,../audio/r/usraj__027.mp3,noun
300976,rapacity,rəˈpæs.ə.t̬i,../audio/r/eus73824.mp3,noun
300983,rape,reɪp,../audio/r/rape.mp3,verb
300984,raped,reɪp,../audio/r/rape.mp3,verb
300992,rapeseed,ˈreɪp.siːd,../audio/r/cdo1121usrape3586.mp3,noun
301004,raphe,ˈreɪ.fi,../audio/r/cespus000980.mp3,noun
301019,rapid,ˈræp.ɪd,../audio/r/rapid.mp3,adjective
301024,rapidity,rəˈpɪd.ə.t̬i,../audio/r/usraj__030.mp3,noun
301026,rapidly,ˈræp.ɪd.li,../audio/r/rapidly.mp3,adverb
301029,rapids,ˈræp.ɪdz,../audio/r/rapids.mp3,noun
301030,rapier,ˈreɪ.pi.ɚ,../audio/r/usrapie001.mp3,noun
301038,raping,reɪp,../audio/r/rape.mp3,verb
301040,rapist,ˈreɪ.pɪst,../audio/r/rapist.mp3,noun
301051,rappel,ræpˈel,../audio/r/usrapie003.mp3,verb
301054,rappelling,rəpˈel.ɪŋ,../audio/r/cdo1119usrapp1005.mp3,noun
301057,rapper,ˈræp.ɚ,../audio/r/usb01207.mp3,noun
301059,rapping,ˈræp.ɪŋ,../audio/r/cdo1121usrapp3588.mp3,noun
301063,rapport,ræpˈɔːr,../audio/r/eus75900.mp3,noun
301064,rapporteur,ræp.ɔːrˈtɝː,../audio/r/cdo0318usrapp4015.mp3,noun
301066,rapprochement,ˌræp.roʊʃˈmɑːŋ,../audio/r/eus73827.mp3,noun
301069,rapscallion,ræpˈskæl.jən,../audio/r/cdo0623usraps3257.mp3,noun
301074,rapt,ræpt,../audio/r/rapt.mp3,adjective
301079,raptly,ˈræpt.li,../audio/r/cdo0623usrapt3258.mp3,adverb
301082,raptor,ˈræp.tɚ,../audio/r/cdo0319usrapt1420.mp3,noun
301088,rapture,ˈræp.tʃɚ,../audio/r/rapture.mp3,noun
301091,raptures,"","",phrase
301096,rapturous,ˈræp.tʃɚ.əs,../audio/r/usrapie005.mp3,adjective
301097,rapturously,ˈræp.tʃɚ.əs.li,../audio/r/usrapie006.mp3,adverb
301103,rare,rer,../audio/r/rare.mp3,adjective
301109,rarefy,ˈrer.ə.faɪ,../audio/r/cdo0318usrare4017.mp3,verb
301112,rarefied,ˈrer.ə.faɪd,../audio/r/rarefied.mp3,adjective
301118,rarely,ˈrer.li,../audio/r/rarely.mp3,adverb
301119,rareness,ˈrer.nəs,../audio/r/cdo0318usrare4016.mp3,noun
301133,raring,ˈrer.ɪŋ,../audio/r/raring.mp3,adjective
301136,rarity,ˈrer.ə.t̬i,../audio/r/eus73828.mp3,noun
301148,rascal,ˈræs.kəl,../audio/r/rascal.mp3,noun
301153,rascality,rəˈskæl.ə.t̬i,../audio/r/cdo0623usrasc3259.mp3,noun
301156,rascally,ˈræs.kəl.i,../audio/r/usrapie007.mp3,adjective
301173,rash,ræʃ,../audio/r/rash.mp3,noun
301175,rasher,ˈræʃ.ɚ,../audio/r/usrapie008.mp3,noun
301181,rashly,ˈræʃ.li,../audio/r/usrapie009.mp3,adverb
301183,rashness,ˈræʃ.nəs,../audio/r/usrapie010.mp3,noun
301195,rasp,ræsp,../audio/r/rasp.mp3,noun
301198,raspberry,ˈræz.ber.i,../audio/r/raspberry.mp3,noun
301202,rasped,ræsp,../audio/r/rasp.mp3,verb
301205,raspy,ˈræsp.i,../audio/r/cus01671.mp3,adjective
301209,rasping,ˈræs.pɪŋ,../audio/r/cdo0623usrasp3260.mp3,adjective
301210,raspingly,ˈræs.pɪŋ.li,../audio/r/cdo0623usrasp3261.mp3,adverb
301225,rastafarian,ˌrɑː.stəˈfer.i.ən,../audio/r/eus73829.mp3,noun
301226,rastafarianism,ˌrɑː.stəˈfɑːr.i.ən.ɪ.zəm,../audio/r/usrapie013.mp3,noun
301227,raster,ˈræs.tɚ,"",adjective
301237,rat,ræt,../audio/r/rat.mp3,noun
301240,ratable,ˈreɪ.t̬ə.bəl,../audio/r/usb02819.mp3,adjective
301242,ratably,ˈreɪ.t̬ə.bli,"",adverb
301245,ratafia,ˌræt̬.əˈfiː.ə,"",noun
301260,ratatouille,ˌræt̬.əˈtuː.i,../audio/r/eus73831.mp3,noun
301261,ratbag,ˈræt.bæɡ,../audio/r/cald4us1919.mp3,noun
301271,ratchet,ˈrætʃ.ɪt,../audio/r/ratchet.mp3,noun
301277,rate,reɪt,../audio/r/rate.mp3,noun
301279,rateable,ˈreɪ.t̬ə.bəl,../audio/r/cdo0623usrate3266.mp3,adjective
301281,rateably,ˈreɪ.t̬ə.bli,../audio/r/cdo0623usrate3267.mp3,adverb
301282,rated,reɪt,../audio/r/rate.mp3,verb
301294,rates,"","",phrase
301305,rather,ˈræð.ɚ,../audio/r/rather.mp3,adverb
301323,ratify,ˈræt̬.ə.faɪ,../audio/r/ratify.mp3,verb
301325,ratification,ˌræt̬.ə.fəˈkeɪ.ʃən,../audio/r/ratification.mp3,noun
301327,ratified,ˈræt̬.ə.faɪ,../audio/r/ratify.mp3,verb
301331,ratifying,ˈræt̬.ə.faɪ,../audio/r/ratify.mp3,verb
301335,rating,ˈreɪ.t̬ɪŋ,../audio/r/rating.mp3,noun
301336,ratings,"","",phrase
301337,ratio,ˈreɪ.ʃi.oʊ,../audio/r/ratio.mp3,noun
301339,ratiocinate,ˌræʃ.iˈɑː.sə.neɪt,../audio/r/cdo1121usrati3592.mp3,verb
301343,ratiocination,ˌræʃ.i.ɑː.səˈneɪ.ʃən,../audio/r/cdo1121usrati3593.mp3,noun
301350,ration,ˈræʃ.ən,../audio/r/ration.mp3,noun
301353,rational,ˈræʃ.ən.əl,../audio/r/rational.mp3,adjective
301354,rationale,ˌræʃ.əˈnæl,../audio/r/rationale.mp3,noun
301361,rationalism,ˈræʃ.ən.əl.ɪ.zəm,../audio/r/usrapie017.mp3,noun
301362,rationalist,ˈræʃ.ən.əl.ɪst,../audio/r/usrapie018.mp3,noun
301368,rationality,ˌræʃ.ənˈæl.ə.t̬i,../audio/r/eus73832.mp3,noun
301371,rationalization,ˌræʃ.ən.əl.əˈzeɪ.ʃən,../audio/r/eus73833.mp3,noun
301373,rationalize,ˈræʃ.ən.əl.aɪz,../audio/r/rationalize.mp3,verb
301374,rationalized,ˈræʃ.ən.əl.aɪz,../audio/r/rationalize.mp3,verb
301378,rationalizing,ˈræʃ.ən.əl.aɪz,../audio/r/rationalize.mp3,verb
301379,rationally,ˈræʃ.ən.əl.i,../audio/r/rationally.mp3,adverb
301383,rationed,ˈræʃ.ən,../audio/r/ration.mp3,verb
301384,rationing,ˈræʃ.ən.ɪŋ,../audio/r/rationing.mp3,noun
301387,rations,ˈræʃ·ənz,../audio/r/rations.mp3,phrase
301409,rats,ræts,../audio/r/cdo1121usrats3594.mp3,exclamation
301416,rattan,rəˈtæn,../audio/r/eus23323.mp3,noun
301434,ratty,ˈræt̬.i,../audio/r/usrapie023.mp3,adjective
301441,rattle,ˈræt̬.əl,../audio/r/rattle.mp3,noun
301449,rattled,ˈræt̬.əld,../audio/r/rattled.mp3,adjective
301467,rattlesnake,ˈræt̬.əl.sneɪk,../audio/r/usrapie022.mp3,noun
301475,rattly,ˈræt̬.əl.i,../audio/r/cdo0623usratt3271.mp3,adjective
301476,rattling,ˈræt̬.əl.ɪŋ,../audio/r/cdo0623usratt3269.mp3,adjective
301477,rattlingly,ˈræt̬.əl.ɪŋ.li,../audio/r/cdo0623usratt3270.mp3,adverb
301497,raucous,ˈrɑː.kəs,../audio/r/raucous.mp3,adjective
301498,raucously,ˈrɑː.kəs.li,../audio/r/usrapie024.mp3,adverb
301499,raucousness,ˈrɑː.kəs.nəs,../audio/r/usrapie025.mp3,noun
301508,raunchy,ˈrɑːn.tʃi,../audio/r/raunchy.mp3,adjective
301511,raunchily,ˈrɑːn.tʃəl.i,../audio/r/usrapie026.mp3,adverb
301512,raunchiness,ˈrɑːn.tʃi.nəs,../audio/r/usrapie027.mp3,noun
301521,ravage,ˈræv.ɪdʒ,../audio/r/ravage.mp3,verb
301522,ravaged,ˈræv.ɪdʒ,../audio/r/ravage.mp3,verb
301526,ravages,ˈræv.ɪ.dʒɪz,../audio/r/ravages.mp3,noun
301527,ravaging,ˈræv.ɪdʒ,../audio/r/ravage.mp3,verb
301528,rave,reɪv,../audio/r/rave.mp3,verb
301529,raved,reɪv,../audio/r/rave.mp3,verb
301532,ravel,ˈræv.əl,../audio/r/eus73835.mp3,verb
301549,raven,ˈreɪ.vən,../audio/r/raven.mp3,noun
301558,ravening,ˈræv.ən.ɪŋ,../audio/r/usrapie029.mp3,adjective
301564,ravenous,ˈræv.ən.əs,../audio/r/ravenous.mp3,adjective
301565,ravenously,ˈræv.ən.əs.li,../audio/r/usrapie030.mp3,adverb
301572,raver,ˈreɪ.vɚ,../audio/r/cus01675.mp3,noun
301583,ravine,rəˈviːn,../audio/r/ravine.mp3,noun
301588,raving,ˈreɪ.vɪŋ,../audio/r/raving.mp3,adjective
301590,ravings,ˈreɪ.vɪŋz,../audio/r/usravin001.mp3,noun
301593,ravioli,ˌræv.iˈoʊ.li,../audio/r/ravioli.mp3,noun
301595,ravish,ˈræv.ɪʃ,../audio/r/usravin002.mp3,verb
301596,ravished,ˈræv.ɪʃ,../audio/r/usravin002.mp3,verb
301601,ravishing,ˈræv.ɪ.ʃɪŋ,../audio/r/usravin003.mp3,adjective
301602,ravishingly,ˈræv.ɪ.ʃɪŋ.li,../audio/r/cdo0319usravi1423.mp3,adverb
301608,raw,rɑː,../audio/r/raw.mp3,adjective
301626,rawly,ˈrɑː.li,../audio/r/cdo0623usrawl3272.mp3,adverb
301627,rawness,ˈrɑː.nəs,../audio/r/usravin004.mp3,noun
301635,raze,reɪz,../audio/r/raise.mp3,verb
301636,razed,reɪz,../audio/r/raise.mp3,verb
301647,razor,ˈreɪ.zɚ,../audio/r/razor.mp3,noun
301651,razored,ˈreɪ.zɚ,../audio/r/razor.mp3,verb
301655,razoring,ˈreɪ.zɚ,../audio/r/razor.mp3,verb
301672,razzle,ˈræz.əl,../audio/r/cald4us1924.mp3,noun
301674,razzmatazz,ˈræz.mə.tæz,../audio/r/usravin006.mp3,noun
301676,rc,ˌɑːrˈsiː,../audio/r/eus73838.mp3,adjective
301684,rd,"",../audio/r/eus73839.mp3,noun
301685,re,riː,../audio/r/ray.mp3,preposition
301705,reabsorb,ˌriː.əbˈzɔːrb,../audio/r/cdo0622usreab1405.mp3,verb
301733,reacclimate,ˌriː.ˈæk.lə.meɪt,../audio/r/cdo0123usreac2032.mp3,verb
301738,reacclimatize,ˌriː.əˈklaɪ.mə.taɪz,../audio/r/cdo0622usreac1407.mp3,verb
301774,reach,riːtʃ,../audio/r/reach.mp3,verb
301776,reachable,ˈriː.tʃ.ə.bəl,../audio/r/cdo0318usreac4023.mp3,adjective
301779,reached,riːtʃ,../audio/r/reach.mp3,verb
301782,reaches,"","",phrase
301786,reaching,riːtʃ,../audio/r/reach.mp3,verb
301796,reacquaint,ˌriːəˈkweɪnt,../audio/r/cdo0318usreac4024.mp3,verb
301798,reacquainted,ˌriːəˈkweɪn.t̬ɪd,../audio/r/cdo0318usreac4025.mp3,adjective
301807,react,riˈækt,../audio/r/react.mp3,verb
301809,reactant,riˈæk.tənt,../audio/r/usravin013.mp3,noun
301811,reacted,riˈækt,../audio/r/react.mp3,verb
301812,reacting,riˈækt,../audio/r/react.mp3,verb
301813,reaction,riˈæk.ʃən,../audio/r/reaction.mp3,noun
301816,reactionary,riˈæk.ʃən.er.i,../audio/r/reactionary.mp3,noun
301825,reactivate,riˈæk.tɪ.veɪt,../audio/r/usravin015.mp3,verb
301826,reactivated,riˈæk.tɪ.veɪt,../audio/r/usravin015.mp3,verb
301828,reactivating,riˈæk.tɪ.veɪt,../audio/r/usravin015.mp3,verb
301831,reactive,riˈæk.tɪv,../audio/r/usb01218.mp3,adjective
301832,reactively,riˈæk.tɪv.li,../audio/r/cdo0318usreac4026.mp3,adverb
301834,reactivity,ˌri.ækˈtɪv.ə.t̬i,../audio/r/reactivity.mp3,noun
301838,reactor,riˈæk.tɚ,../audio/r/reactor.mp3,noun
301845,read,riːd,../audio/r/read.mp3,verb
301846,readability,ˌriːd.əˈbɪl.ə.t̬i,../audio/r/cdo0318usread4027.mp3,noun
301847,readable,ˈriː.də.bəl,../audio/r/readable.mp3,adjective
301849,readably,ˈriː.də.bli,../audio/r/cdo0623usread3273.mp3,adverb
301868,readdress,ˌriː.əˈdres,../audio/r/usravin016.mp3,verb
301869,readdressed,ˌriː.əˈdres,../audio/r/usravin016.mp3,verb
301871,readdressing,ˌriː.əˈdres,../audio/r/usravin016.mp3,verb
301874,reader,ˈriː.dɚ,../audio/r/reader.mp3,noun
301877,readership,ˈriː.dɚ.ʃɪp,../audio/r/usravin017.mp3,noun
301881,ready,ˈred.i,../audio/r/ready.mp3,adjective
301884,readies,ˈred.iz,../audio/r/usa30132.mp3,noun
301887,readily,ˈred.əl.i,../audio/r/readily.mp3,adverb
301889,readiness,ˈred.i.nəs,../audio/r/readiness.mp3,noun
301890,reading,ˈriː.dɪŋ,../audio/r/reading.mp3,noun
301903,readjust,ˌriː.əˈdʒʌst,../audio/r/readjust.mp3,verb
301905,readjusted,ˌriː.əˈdʒʌst,../audio/r/readjust.mp3,verb
301907,readjusting,ˌriː.əˈdʒʌst,../audio/r/readjust.mp3,verb
301908,readjustment,ˌriː.əˈdʒʌst.mənt,../audio/r/eus75901.mp3,noun
301933,readout,ˈriːd.aʊt,../audio/r/cus01681.mp3,noun
301962,reaffirm,ˌriː.əˈfɝːm,../audio/r/reaffirm.mp3,verb
301966,reaffirmed,ˌriː.əˈfɝːm,../audio/r/reaffirm.mp3,verb
301968,reaffirming,ˌriː.əˈfɝːm,../audio/r/reaffirm.mp3,verb
301976,reafforest,ˌriː.əˈfɔːr.ɪst,../audio/r/cus01682.mp3,verb
301977,reafforestation,ˌriː.əˌfɔːr.əˈsteɪ.ʃən,../audio/r/usravin018.mp3,noun
301981,reaganomics,"",../audio/r/eus41471.mp3,noun
301983,reagent,ˌriːˈeɪ.dʒənt,../audio/r/usravin019.mp3,noun
302004,real,ˈriː.əl,../audio/r/real.mp3,adjective
302012,realia,riˈeɪ.li.ə,../audio/r/eus23367.mp3,noun
302017,realign,ˌriː.əˈlaɪn,../audio/r/usravin020.mp3,verb
302018,realigned,ˌriː.əˈlaɪn,../audio/r/usravin020.mp3,verb
302019,realigning,ˌriː.əˈlaɪn,../audio/r/usravin020.mp3,verb
302020,realignment,ˌriː.əˈlaɪn.mənt,../audio/r/usravin021.mp3,noun
302031,realism,ˈriː.ə-,../audio/r/realism.mp3,noun
302033,realist,ˈriː.ə.lɪst,../audio/r/realist.mp3,noun
302034,realistic,ˌriː.əˈlɪs.tɪk,../audio/r/realistic.mp3,adjective
302035,realistically,ˌriː.əˈlɪs.tɪ.kəl.i,../audio/r/realistically.mp3,adverb
302039,reality,riˈæl.ə.t̬i,../audio/r/eus73852.mp3,noun
302043,realizable,ˈriː.ə.zə.bəl,../audio/r/usravin022.mp3,adjective
302046,realization,ˌriː.ə.ləˈzeɪ.ʃən,../audio/r/eus73853.mp3,noun
302048,realize,ˈriː.ə.laɪz,../audio/r/realize.mp3,verb
302049,realized,"",../audio/r/cbedus08131.mp3,adjective
302053,realizing,ˈriː.ə.laɪz,../audio/r/realize.mp3,verb
302060,really,ˈriː.ə.li,../audio/r/eus73854.mp3,adverb
302062,reallocate,ˌriːˈæl.ə.keɪt,../audio/r/cdo0318usreal4031.mp3,verb
302077,realm,relm,../audio/r/realm.mp3,noun
302083,realpolitik,reɪˈɑːlˌpoʊ.lɪ.tiːk,../audio/r/eus73855.mp3,noun
302093,realty,ˈriː.əl.ti,../audio/r/eus73857.mp3,noun
302095,realtor,ˈriː.əl.tɔːr,../audio/r/eus73856.mp3,noun
302097,ream,riːm,../audio/r/ream.mp3,noun
302109,reamer,ˈriː.mɚ,../audio/r/usravin024.mp3,noun
302116,reams,rimz,../audio/r/reams.mp3,plural noun
302161,reap,riːp,../audio/r/reap.mp3,verb
302164,reaped,riːp,../audio/r/reap.mp3,verb
302165,reaper,ˈriː.pɚ,../audio/r/reaper.mp3,noun
302169,reaping,riːp,../audio/r/reap.mp3,verb
302178,reappear,ˌriː.əˈpɪr,../audio/r/usravin025.mp3,verb
302179,reappearance,ˌriː.əˈpɪr.əns,../audio/r/usravin026.mp3,noun
302181,reappeared,ˌriː.əˈpɪr,../audio/r/usravin025.mp3,verb
302182,reappearing,ˌriː.əˈpɪr,../audio/r/usravin025.mp3,verb
302187,reapply,ˌriː.əˈplaɪ,../audio/r/usb02824.mp3,verb
302191,reapplied,ˌriː.əˈplaɪ,../audio/r/usb02824.mp3,verb
302194,reapplying,ˌriː.əˈplaɪ,../audio/r/usb02824.mp3,verb
302195,reappoint,"",../audio/r/usbp0943.mp3,verb
302198,reappointment,"",../audio/r/usbp0944.mp3,noun
302208,reappraisal,ˌriː.əˈpreɪ.zəl,../audio/r/usb02826.mp3,noun
302210,reappraise,ˌriː.əˈpreɪz,../audio/r/cus01684.mp3,verb
302211,reappraised,ˌriː.əˈpreɪz,../audio/r/cus01684.mp3,verb
302215,reappraising,ˌriː.əˈpreɪz,../audio/r/cus01684.mp3,verb
302226,reappropriation,ˌriː.ə.proʊ.priˈeɪ.ʃən,../audio/r/cdo0622usreap1410.mp3,noun
302232,rear,rɪr,../audio/r/rear.mp3,adjective
302240,reared,rɪr,../audio/r/rear.mp3,verb
302243,rearguard,ˈrɪr.ɡɑːrd,../audio/r/usravin027.mp3,noun
302251,rearing,rɪr,../audio/r/rear.mp3,verb
302258,rearm,ˌriːˈɑːrm,../audio/r/usravin028.mp3,verb
302259,rearmament,riˈɑːr.mə.mənt,../audio/r/usravin029.mp3,noun
302260,rearmed,ˌriːˈɑːrm,../audio/r/usravin028.mp3,verb
302262,rearming,ˌriːˈɑːrm,../audio/r/usravin028.mp3,verb
302263,rearmost,ˈrɪr.moʊst,../audio/r/usravin030.mp3,adjective
302273,rearrange,ˌriː.əˈreɪndʒ,../audio/r/rearrange.mp3,verb
302275,rearranged,ˌriː.əˈreɪndʒ,../audio/r/rearrange.mp3,verb
302276,rearrangement,ˌriː.əˈreɪndʒ.mənt,../audio/r/rearrangement.mp3,noun
302280,rearranging,ˌriː.əˈreɪndʒ,../audio/r/rearrange.mp3,verb
302315,reason,ˈriː.zən,../audio/r/reason.mp3,noun
302317,reasonable,ˈriː.zən.ə.bəl,../audio/r/reasonable.mp3,adjective
302318,reasonableness,ˈriː.zən.ə.bəl.nəs,../audio/r/usreaso001.mp3,noun
302319,reasonably,ˈriː.zən.ə.bli,../audio/r/reasonably.mp3,adverb
302321,reasoned,ˈriː.zənd,../audio/r/reasoned.mp3,adjective
302325,reasoning,ˈriː.zən.ɪŋ,../audio/r/reasoning.mp3,noun
302343,reassemble,ˌriː.əˈsem.bəl,../audio/r/usb02828.mp3,verb
302344,reassembled,ˌriː.əˈsem.bəl,../audio/r/usb02828.mp3,verb
302348,reassembling,ˌriː.əˈsem.bəl,../audio/r/usb02828.mp3,verb
302350,reassert,ˌriː.əˈsɝːt,../audio/r/cdo0318usreas4033.mp3,verb
302353,reassertion,ˌriː.əˈsɝː.ʃən,../audio/r/cdo1121usreas3604.mp3,noun
302356,reassess,ˌriː.əˈses,../audio/r/usb02829.mp3,verb
302357,reassessed,ˌriː.əˈses,../audio/r/usb02829.mp3,verb
302359,reassessing,ˌriː.əˈses,../audio/r/usb02829.mp3,verb
302363,reassign,ˌriː.əˈsaɪn,../audio/r/cdo1121usreas3605.mp3,verb
302367,reassignment,ˌriː.əˈsaɪn.mənt,../audio/r/cdo1121usreas3606.mp3,noun
302393,reassurance,ˌriː.əˈʃʊr.əns,../audio/r/reassurance.mp3,noun
302395,reassure,ˌriː.əˈʃʊr,../audio/r/reassure.mp3,verb
302396,reassured,ˌriː.əˈʃʊr,../audio/r/reassure.mp3,verb
302401,reassuring,ˌriː.əˈʃʊr.ɪŋ,../audio/r/reassuring.mp3,adjective
302402,reassuringly,ˌriː.əˈʃʊr.ɪŋ.li,../audio/r/reassuringly.mp3,adverb
302416,reattachment,ˌriː.əˈtætʃ.mənt,../audio/r/cdo0123usreat2033.mp3,noun 
302427,reattempt,ˌriː.əˈtempt,../audio/r/cdo0123usreat2035.mp3,verb
302441,reattribute,ˌriː.əˈtrɪb.juːt,../audio/r/cdo0123usreat2036.mp3,verb
302442,reattribution,ˌriː.æt.rəˈbjuː.ʃən,../audio/r/cdo0123usreat2037.mp3,noun
